Timestamp;lf;speed[0]
3529089;0.000000E+000;0.000000E+000
3530086;0.000000E+000;0.000000E+000
3531087;0.000000E+000;0.000000E+000
3532085;0.000000E+000;0.000000E+000
3533085;0.000000E+000;0.000000E+000
3534090;0.000000E+000;0.000000E+000
3535090;0.000000E+000;0.000000E+000
3536088;0.000000E+000;0.000000E+000
3537092;0.000000E+000;0.000000E+000
3538105;0.000000E+000;0.000000E+000
3539090;0.000000E+000;0.000000E+000
3540090;0.000000E+000;0.000000E+000
3541087;0.000000E+000;0.000000E+000
3542088;0.000000E+000;0.000000E+000
3543086;0.000000E+000;0.000000E+000
3544086;0.000000E+000;0.000000E+000
3545091;0.000000E+000;0.000000E+000
3546089;0.000000E+000;0.000000E+000
3547085;0.000000E+000;0.000000E+000
3548084;0.000000E+000;0.000000E+000
3549103;0.000000E+000;0.000000E+000
3550085;0.000000E+000;0.000000E+000
3551084;0.000000E+000;0.000000E+000
3552089;0.000000E+000;0.000000E+000
3553088;0.000000E+000;0.000000E+000
3554085;0.000000E+000;0.000000E+000
3555084;0.000000E+000;0.000000E+000
3556088;0.000000E+000;0.000000E+000
3557088;0.000000E+000;0.000000E+000
3558084;0.000000E+000;0.000000E+000
3559087;0.000000E+000;0.000000E+000
3560099;0.000000E+000;0.000000E+000
3561088;0.000000E+000;0.000000E+000
3562088;0.000000E+000;0.000000E+000
3563084;0.000000E+000;0.000000E+000
3564091;0.000000E+000;0.000000E+000
3565088;0.000000E+000;0.000000E+000
3566087;0.000000E+000;0.000000E+000
3567084;0.000000E+000;0.000000E+000
3568091;0.000000E+000;0.000000E+000
3569091;0.000000E+000;0.000000E+000
3570106;0.000000E+000;0.000000E+000
3571088;0.000000E+000;0.000000E+000
3572087;0.000000E+000;0.000000E+000
3573091;0.000000E+000;0.000000E+000
3574091;0.000000E+000;0.000000E+000
3575087;0.000000E+000;0.000000E+000
3576087;0.000000E+000;0.000000E+000
3577091;0.000000E+000;0.000000E+000
3578091;0.000000E+000;0.000000E+000
3579090;0.000000E+000;0.000000E+000
3580089;0.000000E+000;0.000000E+000
3581105;0.000000E+000;0.000000E+000
3582088;0.000000E+000;0.000000E+000
3583088;0.000000E+000;0.000000E+000
3584086;0.000000E+000;0.000000E+000
3585086;0.000000E+000;0.000000E+000
3586091;0.000000E+000;0.000000E+000
3587091;0.000000E+000;0.000000E+000
3588089;0.000000E+000;0.000000E+000
3589084;0.000000E+000;0.000000E+000
3590089;0.000000E+000;0.000000E+000
3591090;0.000000E+000;0.000000E+000
3592103;0.000000E+000;0.000000E+000
3593085;0.000000E+000;0.000000E+000
3594085;0.000000E+000;0.000000E+000
3595090;0.000000E+000;0.000000E+000
3596091;0.000000E+000;0.000000E+000
3597088;0.000000E+000;0.000000E+000
3598088;0.000000E+000;0.000000E+000
3599089;0.000000E+000;0.000000E+000
3600089;0.000000E+000;0.000000E+000
3601086;0.000000E+000;0.000000E+000
3602113;0.000000E+000;0.000000E+000
3603099;0.000000E+000;0.000000E+000
3604090;0.000000E+000;0.000000E+000
3605090;0.000000E+000;0.000000E+000
3606087;0.000000E+000;0.000000E+000
3607088;0.000000E+000;0.000000E+000
3608085;0.000000E+000;0.000000E+000
3609089;0.000000E+000;0.000000E+000
3610086;0.000000E+000;0.000000E+000
3611085;0.000000E+000;0.000000E+000
3612088;0.000000E+000;0.000000E+000
3613114;0.000000E+000;0.000000E+000
3614104;0.000000E+000;0.000000E+000
3615086;0.000000E+000;0.000000E+000
3616085;0.000000E+000;0.000000E+000
3617089;0.000000E+000;0.000000E+000
3618089;0.000000E+000;0.000000E+000
3619088;0.000000E+000;0.000000E+000
3620087;0.000000E+000;0.000000E+000
3621084;0.000000E+000;0.000000E+000
3622091;0.000000E+000;0.000000E+000
3623088;0.000000E+000;0.000000E+000
3624119;0.000000E+000;0.000000E+000
3625088;0.000000E+000;0.000000E+000
3626085;0.000000E+000;0.000000E+000
3627084;0.000000E+000;0.000000E+000
3628088;0.000000E+000;0.000000E+000
3629091;0.000000E+000;0.000000E+000
3630087;0.000000E+000;0.000000E+000
3631087;0.000000E+000;0.000000E+000
3632091;0.000000E+000;0.000000E+000
3633090;0.000000E+000;0.000000E+000
3634118;0.000000E+000;0.000000E+000
3635089;0.000000E+000;0.000000E+000
3636086;0.000000E+000;0.000000E+000
3637085;0.000000E+000;0.000000E+000
3638089;0.000000E+000;0.000000E+000
3639092;0.000000E+000;0.000000E+000
3640088;0.000000E+000;0.000000E+000
3641088;0.000000E+000;0.000000E+000
3642084;0.000000E+000;0.000000E+000
3643091;0.000000E+000;0.000000E+000
3644088;0.000000E+000;0.000000E+000
3645244;0.000000E+000;0.000000E+000
3646105;0.000000E+000;0.000000E+000
3647090;0.000000E+000;0.000000E+000
3648088;0.000000E+000;0.000000E+000
3649091;0.000000E+000;0.000000E+000
3650088;0.000000E+000;0.000000E+000
3651089;0.000000E+000;0.000000E+000
3652086;0.000000E+000;0.000000E+000
3653086;0.000000E+000;0.000000E+000
3654091;0.000000E+000;0.000000E+000
3655092;0.000000E+000;0.000000E+000
3656089;0.000000E+000;0.000000E+000
3657163;0.000000E+000;0.000000E+000
3658091;0.000000E+000;0.000000E+000
3659084;0.000000E+000;0.000000E+000
3660085;0.000000E+000;0.000000E+000
3661090;0.000000E+000;0.000000E+000
3662090;0.000000E+000;0.000000E+000
3663087;0.000000E+000;0.000000E+000
3664088;0.000000E+000;0.000000E+000
3665085;0.000000E+000;0.000000E+000
3666086;0.000000E+000;0.000000E+000
3667091;0.000000E+000;0.000000E+000
3668129;0.000000E+000;0.000000E+000
3669091;0.000000E+000;0.000000E+000
3670089;0.000000E+000;0.000000E+000
3671089;0.000000E+000;0.000000E+000
3672086;0.000000E+000;0.000000E+000
3673087;0.000000E+000;0.000000E+000
3674084;0.000000E+000;0.000000E+000
3675085;0.000000E+000;0.000000E+000
3676089;0.000000E+000;0.000000E+000
3677088;0.000000E+000;0.000000E+000
3678092;0.000000E+000;0.000000E+000
3679125;0.000000E+000;0.000000E+000
3680088;0.000000E+000;0.000000E+000
3681085;0.000000E+000;0.000000E+000
3682085;0.000000E+000;0.000000E+000
3683089;0.000000E+000;0.000000E+000
3684088;0.000000E+000;0.000000E+000
3685085;0.000000E+000;0.000000E+000
3686084;0.000000E+000;0.000000E+000
3687089;0.000000E+000;0.000000E+000
3688088;0.000000E+000;0.000000E+000
3689088;0.000000E+000;0.000000E+000
3690133;4.000000E+003;2.490000E+003
3691089;4.000000E+003;0.000000E+000
3692086;4.000000E+003;0.000000E+000
3693086;4.000000E+003;0.000000E+000
3694090;4.000000E+003;0.000000E+000
3695090;4.000000E+003;0.000000E+000
3696086;4.000000E+003;0.000000E+000
3697086;4.000000E+003;0.000000E+000
3698090;4.000000E+003;0.000000E+000
3699084;4.000000E+003;0.000000E+000
3700101;4.000000E+003;0.000000E+000
3701085;4.000000E+003;0.000000E+000
3702090;4.000000E+003;0.000000E+000
3703090;4.000000E+003;0.000000E+000
3704086;4.000000E+003;6.000000E+000
3705085;4.000000E+003;6.000000E+000
3706090;4.000000E+003;4.800000E+001
3707089;4.000000E+003;4.800000E+001
3708086;4.000000E+003;1.020000E+002
3709088;4.000000E+003;1.020000E+002
3710085;4.000000E+003;1.260000E+002
3711121;4.000000E+003;1.260000E+002
3712092;4.000000E+003;1.260000E+002
3713089;4.000000E+003;1.260000E+002
3714090;4.000000E+003;1.440000E+002
3715087;4.000000E+003;1.440000E+002
3716088;4.000000E+003;2.460000E+002
3717085;4.000000E+003;2.460000E+002
3718085;4.000000E+003;3.780000E+002
3719086;4.000000E+003;3.780000E+002
3720086;4.000000E+003;4.320000E+002
3721091;4.000000E+003;4.320000E+002
3722091;4.000000E+003;5.640000E+002
3723103;4.000000E+003;5.640000E+002
3724088;4.000000E+003;7.020000E+002
3725086;4.000000E+003;7.020000E+002
3726086;4.000000E+003;7.800000E+002
3727091;4.000000E+003;7.800000E+002
3728092;4.000000E+003;8.880000E+002
3729092;4.000000E+003;8.880000E+002
3730084;4.000000E+003;1.110000E+003
3731089;4.000000E+003;1.110000E+003
3732090;4.000000E+003;1.302000E+003
3733087;4.000000E+003;1.302000E+003
3734126;4.000000E+003;1.410000E+003
3735089;4.000000E+003;1.410000E+003
3736087;4.000000E+003;1.632000E+003
3737087;4.000000E+003;1.632000E+003
3738085;4.000000E+003;1.824000E+003
3739088;4.000000E+003;1.824000E+003
3740085;4.000000E+003;1.974000E+003
3741085;4.000000E+003;1.974000E+003
3742089;4.000000E+003;2.232000E+003
3743088;4.000000E+003;2.232000E+003
3744084;4.000000E+003;2.472000E+003
3745134;4.000000E+003;2.472000E+003
3746106;4.000000E+003;2.616000E+003
3747088;4.000000E+003;2.616000E+003
3748088;4.000000E+003;2.820000E+003
3749087;4.000000E+003;2.820000E+003
3750086;4.000000E+003;3.060000E+003
3751091;4.000000E+003;3.060000E+003
3752090;4.000000E+003;3.252000E+003
3753087;4.000000E+003;3.252000E+003
3754086;4.000000E+003;3.450000E+003
3755091;4.000000E+003;3.450000E+003
3756090;4.000000E+003;3.672000E+003
3757103;4.000000E+003;3.672000E+003
3758088;4.000000E+003;3.876000E+003
3759087;4.000000E+003;3.876000E+003
3760087;4.000000E+003;4.056000E+003
3761091;4.000000E+003;4.056000E+003
3762091;4.000000E+003;4.218000E+003
3763087;4.000000E+003;4.218000E+003
3764087;4.000000E+003;4.386000E+003
3765091;4.000000E+003;4.386000E+003
3766090;4.000000E+003;4.542000E+003
3767087;4.000000E+003;4.542000E+003
3768100;4.000000E+003;4.650000E+003
3769087;4.000000E+003;4.650000E+003
3770085;4.000000E+003;4.770000E+003
3771092;4.000000E+003;4.770000E+003
3772088;4.000000E+003;4.914000E+003
3773088;4.000000E+003;4.914000E+003
3774084;4.000000E+003;5.016000E+003
3775091;4.000000E+003;5.016000E+003
3776088;4.000000E+003;5.052000E+003
3777088;4.000000E+003;5.052000E+003
3778086;4.000000E+003;5.088000E+003
3779105;4.000000E+003;5.088000E+003
3780090;4.000000E+003;5.088000E+003
3781088;4.000000E+003;5.088000E+003
3782088;4.000000E+003;5.088000E+003
3783086;4.000000E+003;5.088000E+003
3784086;4.000000E+003;5.106000E+003
3785091;4.000000E+003;5.106000E+003
3786091;4.000000E+003;5.058000E+003
3787089;4.000000E+003;5.058000E+003
3788089;4.000000E+003;4.986000E+003
3789089;4.000000E+003;4.986000E+003
3790106;4.000000E+003;4.902000E+003
3791091;4.000000E+003;4.902000E+003
3792089;4.000000E+003;4.788000E+003
3793089;4.000000E+003;4.788000E+003
3794086;4.000000E+003;4.710000E+003
3795087;4.000000E+003;4.710000E+003
3796092;4.000000E+003;4.602000E+003
3797084;4.000000E+003;4.602000E+003
3798089;4.000000E+003;4.440000E+003
3799085;4.000000E+003;4.440000E+003
3800090;4.000000E+003;4.344000E+003
3801102;4.000000E+003;4.344000E+003
3802087;4.000000E+003;4.194000E+003
3803085;4.000000E+003;4.194000E+003
3804085;4.000000E+003;4.068000E+003
3805090;4.000000E+003;4.068000E+003
3806091;4.000000E+003;3.918000E+003
3807088;4.000000E+003;3.918000E+003
3808087;4.000000E+003;3.798000E+003
3809085;4.000000E+003;3.798000E+003
3810085;4.000000E+003;3.678000E+003
3811089;4.000000E+003;3.678000E+003
3812104;4.000000E+003;3.504000E+003
3813088;4.000000E+003;3.504000E+003
3814085;4.000000E+003;3.384000E+003
3815084;4.000000E+003;3.384000E+003
3816089;4.000000E+003;3.282000E+003
3817088;4.000000E+003;3.282000E+003
3818085;4.000000E+003;3.198000E+003
3819087;4.000000E+003;3.198000E+003
3820091;4.000000E+003;3.096000E+003
3821091;4.000000E+003;3.096000E+003
3822087;4.000000E+003;2.976000E+003
3823105;4.000000E+003;2.976000E+003
3824085;4.000000E+003;2.910000E+003
3825089;4.000000E+003;2.910000E+003
3826088;4.000000E+003;2.874000E+003
3827085;4.000000E+003;2.874000E+003
3828084;4.000000E+003;2.838000E+003
3829091;4.000000E+003;2.838000E+003
3830091;4.000000E+003;2.862000E+003
3831087;4.000000E+003;2.862000E+003
3832087;4.000000E+003;2.826000E+003
3833091;4.000000E+003;2.826000E+003
3834103;4.000000E+003;2.772000E+003
3835091;4.000000E+003;2.772000E+003
3836087;4.000000E+003;2.862000E+003
3837087;4.000000E+003;2.862000E+003
3838091;4.000000E+003;2.910000E+003
3839086;4.000000E+003;2.910000E+003
3840090;4.000000E+003;2.922000E+003
3841089;4.000000E+003;2.922000E+003
3842086;4.000000E+003;3.054000E+003
3843086;4.000000E+003;3.054000E+003
3844091;4.000000E+003;3.132000E+003
3845100;4.000000E+003;3.132000E+003
3846085;4.000000E+003;3.168000E+003
3847091;4.000000E+003;3.168000E+003
3848091;4.000000E+003;3.288000E+003
3849091;4.000000E+003;3.288000E+003
3850091;4.000000E+003;3.420000E+003
3851089;4.000000E+003;3.420000E+003
3852089;4.000000E+003;3.576000E+003
3853086;4.000000E+003;3.576000E+003
3854087;4.000000E+003;3.654000E+003
3855084;4.000000E+003;3.654000E+003
3856101;4.000000E+003;3.756000E+003
3857086;4.000000E+003;3.756000E+003
3858091;4.000000E+003;3.924000E+003
3859087;4.000000E+003;3.924000E+003
3860084;4.000000E+003;4.032000E+003
3861085;4.000000E+003;4.032000E+003
3862090;4.000000E+003;4.140000E+003
3863090;4.000000E+003;4.140000E+003
3864088;4.000000E+003;4.296000E+003
3865088;4.000000E+003;4.296000E+003
3866100;4.000000E+003;4.398000E+003
3867085;4.000000E+003;4.398000E+003
3868090;4.000000E+003;4.464000E+003
3869086;4.000000E+003;4.464000E+003
3870091;4.000000E+003;4.542000E+003
3871091;4.000000E+003;4.542000E+003
3872089;4.000000E+003;4.626000E+003
3873088;4.000000E+003;4.626000E+003
3874091;4.000000E+003;4.698000E+003
3875090;4.000000E+003;4.698000E+003
3876087;4.000000E+003;4.728000E+003
3877102;4.000000E+003;4.728000E+003
3878086;4.000000E+003;4.734000E+003
3879086;4.000000E+003;4.734000E+003
3880086;4.000000E+003;4.734000E+003
3881090;4.000000E+003;4.734000E+003
3882089;4.000000E+003;4.764000E+003
3883086;4.000000E+003;4.764000E+003
3884085;4.000000E+003;4.776000E+003
3885089;4.000000E+003;4.776000E+003
3886089;4.000000E+003;4.704000E+003
3887086;4.000000E+003;4.704000E+003
3888102;4.000000E+003;4.650000E+003
3889086;4.000000E+003;4.650000E+003
3890086;4.000000E+003;4.614000E+003
3891090;4.000000E+003;4.614000E+003
3892089;4.000000E+003;4.530000E+003
3893086;4.000000E+003;4.530000E+003
3894085;4.000000E+003;4.452000E+003
3895089;4.000000E+003;4.452000E+003
3896089;4.000000E+003;4.386000E+003
3897086;4.000000E+003;4.386000E+003
3898085;4.000000E+003;4.284000E+003
3899105;4.000000E+003;4.284000E+003
3900087;4.000000E+003;4.182000E+003
3901086;4.000000E+003;4.182000E+003
3902091;4.000000E+003;4.086000E+003
3903090;4.000000E+003;4.086000E+003
3904087;4.000000E+003;3.972000E+003
3905086;4.000000E+003;3.972000E+003
3906091;4.000000E+003;3.858000E+003
3907090;4.000000E+003;3.858000E+003
3908087;4.000000E+003;3.762000E+003
3909090;4.000000E+003;3.762000E+003
3910105;4.000000E+003;3.678000E+003
3911087;4.000000E+003;3.678000E+003
3912088;4.000000E+003;3.546000E+003
3913085;4.000000E+003;3.546000E+003
3914085;4.000000E+003;3.462000E+003
3915091;4.000000E+003;3.462000E+003
3916091;4.000000E+003;3.408000E+003
3917088;4.000000E+003;3.408000E+003
3918088;4.000000E+003;3.324000E+003
3919089;4.000000E+003;3.324000E+003
3920089;4.000000E+003;3.246000E+003
3921106;4.000000E+003;3.246000E+003
3922088;4.000000E+003;3.180000E+003
3923089;4.000000E+003;3.180000E+003
3924086;4.000000E+003;3.114000E+003
3925086;4.000000E+003;3.114000E+003
3926091;4.000000E+003;3.054000E+003
3927092;4.000000E+003;3.054000E+003
3928089;4.000000E+003;3.060000E+003
3929084;4.000000E+003;3.060000E+003
3930089;4.000000E+003;3.084000E+003
3931090;4.000000E+003;3.084000E+003
3932106;4.000000E+003;3.072000E+003
3933089;4.000000E+003;3.072000E+003
3934089;4.000000E+003;3.042000E+003
3935087;4.000000E+003;3.042000E+003
3936087;4.000000E+003;3.054000E+003
3937085;4.000000E+003;3.054000E+003
3938085;4.000000E+003;3.096000E+003
3939091;4.000000E+003;3.096000E+003
3940089;4.000000E+003;3.150000E+003
3941086;4.000000E+003;3.150000E+003
3942085;4.000000E+003;3.186000E+003
3943100;4.000000E+003;3.186000E+003
3944089;4.000000E+003;3.258000E+003
3945088;4.000000E+003;3.258000E+003
3946085;4.000000E+003;3.330000E+003
3947084;4.000000E+003;3.330000E+003
3948089;4.000000E+003;3.378000E+003
3949091;4.000000E+003;3.378000E+003
3950087;4.000000E+003;3.456000E+003
3951087;4.000000E+003;3.456000E+003
3952091;4.000000E+003;3.588000E+003
3953117;4.000000E+003;3.588000E+003
3954114;4.000000E+003;3.672000E+003
3955091;4.000000E+003;3.672000E+003
3956088;4.000000E+003;3.780000E+003
3957087;4.000000E+003;3.780000E+003
3958091;4.000000E+003;3.894000E+003
3959086;4.000000E+003;3.894000E+003
3960090;4.000000E+003;3.930000E+003
3961090;4.000000E+003;3.930000E+003
3962086;4.000000E+003;4.044000E+003
3963086;4.000000E+003;4.044000E+003
3964090;4.000000E+003;4.152000E+003
3965099;4.000000E+003;4.152000E+003
3966088;4.000000E+003;4.224000E+003
3967088;4.000000E+003;4.224000E+003
3968084;4.000000E+003;4.296000E+003
3969087;4.000000E+003;4.296000E+003
3970091;4.000000E+003;4.344000E+003
3971090;4.000000E+003;4.344000E+003
3972087;4.000000E+003;4.410000E+003
3973086;4.000000E+003;4.410000E+003
3974091;4.000000E+003;4.464000E+003
3975084;4.000000E+003;4.464000E+003
3976101;4.000000E+003;4.500000E+003
3977091;4.000000E+003;4.500000E+003
3978091;4.000000E+003;4.530000E+003
3979091;4.000000E+003;4.530000E+003
3980092;4.000000E+003;4.542000E+003
3981089;4.000000E+003;4.542000E+003
3982089;4.000000E+003;4.500000E+003
3983087;4.000000E+003;4.500000E+003
3984087;4.000000E+003;4.518000E+003
3985085;4.000000E+003;4.518000E+003
3986112;4.000000E+003;4.536000E+003
3987105;4.000000E+003;4.536000E+003
3988087;4.000000E+003;4.476000E+003
3989090;4.000000E+003;4.476000E+003
3990088;4.000000E+003;4.446000E+003
3991088;4.000000E+003;4.446000E+003
3992086;4.000000E+003;4.368000E+003
3993086;4.000000E+003;4.368000E+003
3994091;4.000000E+003;4.326000E+003
3995091;4.000000E+003;4.326000E+003
3996089;4.000000E+003;4.302000E+003
3997116;4.000000E+003;4.302000E+003
3998100;4.000000E+003;4.206000E+003
3999085;4.000000E+003;4.206000E+003
4000086;4.000000E+003;4.116000E+003
4001091;4.000000E+003;4.116000E+003
4002091;4.000000E+003;4.044000E+003
4003088;4.000000E+003;4.044000E+003
4004088;4.000000E+003;3.972000E+003
4005091;4.000000E+003;3.972000E+003
4006090;4.000000E+003;3.894000E+003
4007086;4.000000E+003;3.894000E+003
4008179;4.000000E+003;3.804000E+003
4009089;4.000000E+003;3.804000E+003
4010086;4.000000E+003;3.720000E+003
4011085;4.000000E+003;3.720000E+003
4012089;4.000000E+003;3.642000E+003
4013089;4.000000E+003;3.642000E+003
4014085;4.000000E+003;3.546000E+003
4015085;4.000000E+003;3.546000E+003
4016089;4.000000E+003;3.492000E+003
4017088;4.000000E+003;3.492000E+003
4018085;4.000000E+003;3.474000E+003
4019130;4.000000E+003;3.474000E+003
4020088;4.000000E+003;3.402000E+003
4021085;4.000000E+003;3.402000E+003
4022084;4.000000E+003;3.306000E+003
4023088;4.000000E+003;3.306000E+003
4024088;4.000000E+003;3.252000E+003
4025085;4.000000E+003;3.252000E+003
4026091;4.000000E+003;3.270000E+003
4027088;4.000000E+003;3.270000E+003
4028087;4.000000E+003;3.264000E+003
4029087;4.000000E+003;3.264000E+003
4030119;4.000000E+003;3.198000E+003
4031087;4.000000E+003;3.198000E+003
4032091;4.000000E+003;3.192000E+003
4033091;4.000000E+003;3.192000E+003
4034087;4.000000E+003;3.204000E+003
4035087;4.000000E+003;3.204000E+003
4036091;4.000000E+003;3.216000E+003
4037091;4.000000E+003;3.216000E+003
4038087;4.000000E+003;3.258000E+003
4039090;4.000000E+003;3.258000E+003
4040119;4.000000E+003;3.288000E+003
4041085;4.000000E+003;3.288000E+003
4042090;4.000000E+003;3.288000E+003
4043091;4.000000E+003;3.288000E+003
4044088;4.000000E+003;3.372000E+003
4045088;4.000000E+003;3.372000E+003
4046086;4.000000E+003;3.450000E+003
4047086;4.000000E+003;3.450000E+003
4048091;4.000000E+003;3.474000E+003
4049087;4.000000E+003;3.474000E+003
4050092;4.000000E+003;3.540000E+003
4051130;4.000000E+003;3.540000E+003
4052089;4.000000E+003;3.624000E+003
4053087;4.000000E+003;3.624000E+003
4054087;4.000000E+003;3.702000E+003
4055085;4.000000E+003;3.702000E+003
4056085;4.000000E+003;3.786000E+003
4057090;4.000000E+003;3.786000E+003
4058090;4.000000E+003;3.846000E+003
4059090;4.000000E+003;3.846000E+003
4060091;4.000000E+003;3.900000E+003
4061088;4.000000E+003;3.900000E+003
4062118;4.000000E+003;4.002000E+003
4063090;4.000000E+003;4.002000E+003
4064088;4.000000E+003;4.074000E+003
4065088;4.000000E+003;4.074000E+003
4066086;4.000000E+003;4.128000E+003
4067086;4.000000E+003;4.128000E+003
4068091;4.000000E+003;4.182000E+003
4069087;4.000000E+003;4.182000E+003
4070090;4.000000E+003;4.230000E+003
4071088;4.000000E+003;4.230000E+003
4072085;4.000000E+003;4.278000E+003
4073130;4.000000E+003;4.278000E+003
4074090;4.000000E+003;4.344000E+003
4075087;4.000000E+003;4.344000E+003
4076087;4.000000E+003;4.380000E+003
4077091;4.000000E+003;4.380000E+003
4078091;4.000000E+003;4.368000E+003
4079090;4.000000E+003;4.368000E+003
4080089;4.000000E+003;4.386000E+003
4081086;4.000000E+003;4.386000E+003
4082085;4.000000E+003;4.386000E+003
4083090;4.000000E+003;4.386000E+003
4084175;4.000000E+003;4.380000E+003
4085091;4.000000E+003;4.380000E+003
4086088;4.000000E+003;4.380000E+003
4087088;4.000000E+003;4.380000E+003
4088084;4.000000E+003;4.350000E+003
4089086;4.000000E+003;4.350000E+003
4090091;4.000000E+003;4.314000E+003
4091090;4.000000E+003;4.314000E+003
4092087;4.000000E+003;4.278000E+003
4093086;4.000000E+003;4.278000E+003
4094091;4.000000E+003;4.242000E+003
4095121;4.000000E+003;4.242000E+003
4096085;4.000000E+003;4.194000E+003
4097089;4.000000E+003;4.194000E+003
4098089;4.000000E+003;4.134000E+003
4099088;4.000000E+003;4.134000E+003
4100087;4.000000E+003;4.074000E+003
4101084;4.000000E+003;4.074000E+003
4102091;4.000000E+003;4.014000E+003
4103088;4.000000E+003;4.014000E+003
4104087;4.000000E+003;3.948000E+003
4105085;4.000000E+003;3.948000E+003
4106155;4.000000E+003;3.894000E+003
4107087;4.000000E+003;3.894000E+003
4108085;4.000000E+003;3.822000E+003
4109088;4.000000E+003;3.822000E+003
4110086;4.000000E+003;3.750000E+003
4111086;4.000000E+003;3.750000E+003
4112091;4.000000E+003;3.726000E+003
4113091;4.000000E+003;3.726000E+003
4114089;4.000000E+003;3.636000E+003
4115089;4.000000E+003;3.636000E+003
4116086;4.000000E+003;3.576000E+003
4117127;4.000000E+003;3.576000E+003
4118090;4.000000E+003;3.546000E+003
4119090;4.000000E+003;3.546000E+003
4120091;4.000000E+003;3.468000E+003
4121088;4.000000E+003;3.468000E+003
4122088;4.000000E+003;3.426000E+003
4123086;4.000000E+003;3.426000E+003
4124086;4.000000E+003;3.438000E+003
4125091;4.000000E+003;3.438000E+003
4126091;4.000000E+003;3.402000E+003
4127089;4.000000E+003;3.402000E+003
4128101;4.000000E+003;3.348000E+003
4129089;4.000000E+003;3.348000E+003
4130087;4.000000E+003;3.324000E+003
4131087;4.000000E+003;3.324000E+003
4132085;4.000000E+003;3.336000E+003
4133085;4.000000E+003;3.336000E+003
4134090;4.000000E+003;3.366000E+003
4135090;4.000000E+003;3.366000E+003
4136085;4.000000E+003;3.366000E+003
4137091;4.000000E+003;3.366000E+003
4138088;4.000000E+003;3.372000E+003
4139106;4.000000E+003;3.372000E+003
4140090;4.000000E+003;3.402000E+003
4141087;4.000000E+003;3.402000E+003
4142086;4.000000E+003;3.432000E+003
4143091;4.000000E+003;3.432000E+003
4144090;4.000000E+003;3.462000E+003
4145087;4.000000E+003;3.462000E+003
4146086;4.000000E+003;3.504000E+003
4147091;4.000000E+003;3.504000E+003
4148090;4.000000E+003;3.570000E+003
4149089;4.000000E+003;3.570000E+003
4150106;4.000000E+003;3.612000E+003
4151091;4.000000E+003;3.612000E+003
4152088;4.000000E+003;3.636000E+003
4153087;4.000000E+003;3.636000E+003
4154091;4.000000E+003;3.720000E+003
4155091;4.000000E+003;3.720000E+003
4156087;4.000000E+003;3.786000E+003
4157087;4.000000E+003;3.786000E+003
4158091;4.000000E+003;3.846000E+003
4159086;4.000000E+003;3.846000E+003
4160090;4.000000E+003;3.906000E+003
4161100;4.000000E+003;3.906000E+003
4162090;4.000000E+003;3.942000E+003
4163089;4.000000E+003;3.942000E+003
4164086;4.000000E+003;4.014000E+003
4165086;4.000000E+003;4.014000E+003
4166090;4.000000E+003;4.044000E+003
4167090;4.000000E+003;4.044000E+003
4168086;4.000000E+003;4.092000E+003
4169088;4.000000E+003;4.092000E+003
4170086;4.000000E+003;4.134000E+003
4171102;4.000000E+003;4.134000E+003
4172087;4.000000E+003;4.164000E+003
4173085;4.000000E+003;4.164000E+003
4174085;4.000000E+003;4.230000E+003
4175090;4.000000E+003;4.230000E+003
4176091;4.000000E+003;4.236000E+003
4177088;4.000000E+003;4.236000E+003
4178088;4.000000E+003;4.242000E+003
4179088;4.000000E+003;4.242000E+003
4180089;4.000000E+003;4.242000E+003
4181086;4.000000E+003;4.242000E+003
4182100;4.000000E+003;4.248000E+003
4183085;4.000000E+003;4.248000E+003
4184091;4.000000E+003;4.254000E+003
4185091;4.000000E+003;4.254000E+003
4186088;4.000000E+003;4.236000E+003
4187089;4.000000E+003;4.236000E+003
4188086;4.000000E+003;4.230000E+003
4189089;4.000000E+003;4.230000E+003
4190087;4.000000E+003;4.182000E+003
4191087;4.000000E+003;4.182000E+003
4192085;4.000000E+003;4.140000E+003
4193101;4.000000E+003;4.140000E+003
4194086;4.000000E+003;4.128000E+003
4195092;4.000000E+003;4.128000E+003
4196084;4.000000E+003;4.062000E+003
4197089;4.000000E+003;4.062000E+003
4198090;4.000000E+003;4.038000E+003
4199090;4.000000E+003;4.038000E+003
4200090;4.000000E+003;4.020000E+003
4201086;4.000000E+003;4.020000E+003
4202092;4.000000E+003;3.948000E+003
4203088;4.000000E+003;3.948000E+003
4204102;4.000000E+003;3.906000E+003
4205086;4.000000E+003;3.906000E+003
4206090;4.000000E+003;3.858000E+003
4207090;4.000000E+003;3.858000E+003
4208086;4.000000E+003;3.786000E+003
4209089;4.000000E+003;3.786000E+003
4210085;4.000000E+003;3.732000E+003
4211085;4.000000E+003;3.732000E+003
4212089;4.000000E+003;3.720000E+003
4213088;4.000000E+003;3.720000E+003
4214085;4.000000E+003;3.648000E+003
4215101;4.000000E+003;3.648000E+003
4216085;4.000000E+003;3.606000E+003
4217090;4.000000E+003;3.606000E+003
4218089;4.000000E+003;3.606000E+003
4219088;4.000000E+003;3.606000E+003
4220088;4.000000E+003;3.552000E+003
4221084;4.000000E+003;3.552000E+003
4222091;4.000000E+003;3.516000E+003
4223088;4.000000E+003;3.516000E+003
4224087;4.000000E+003;3.504000E+003
4225084;4.000000E+003;3.504000E+003
4226101;4.000000E+003;3.462000E+003
4227085;4.000000E+003;3.462000E+003
